Time,X,Y,Z
3.299463,-0.1116333,-0.5332031,-0.8664551
3.301675,-0.1116333,-0.5332031,-0.8664551
3.303897,-0.1116333,-0.5332031,-0.8664551
3.306152,-0.1116333,-0.5332031,-0.8664551
3.30838,-0.1116333,-0.5332031,-0.8664551
3.310604,-0.1116333,-0.5332031,-0.8664551
3.31296,-0.1116333,-0.5332031,-0.8664551
3.315605,-0.1116333,-0.5332031,-0.8664551
3.317888,-0.1116333,-0.5332031,-0.8664551
3.320122,-0.1116333,-0.5332031,-0.8664551
3.322375,-0.1116333,-0.5332031,-0.8664551
3.324553,-0.1116333,-0.5332031,-0.8664551
3.326764,-0.1116333,-0.5332031,-0.8664551
3.328888,-0.1116333,-0.5332031,-0.8664551
3.335185,-0.1079712,-0.5422363,-0.8588868
3.337814,-0.1079712,-0.5422363,-0.8588868
3.340074,-0.1079712,-0.5422363,-0.8588868
3.342307,-0.1079712,-0.5422363,-0.8588868
3.344546,-0.1079712,-0.5422363,-0.8588868
3.35097,-0.1079712,-0.5422363,-0.8588868
3.353917,-0.1079712,-0.5422363,-0.8588868
3.356236,-0.09234619,-0.5319824,-0.8562012
3.358594,-0.09234619,-0.5319824,-0.8562012
3.360844,-0.09234619,-0.5319824,-0.8562012
3.363565,-0.09234619,-0.5319824,-0.8562012
3.365924,-0.09234619,-0.5319824,-0.8562012
3.368262,-0.09234619,-0.5319824,-0.8562012
3.374251,-0.09234619,-0.5319824,-0.8562012
3.376544,-0.09234619,-0.5319824,-0.8562012
3.378739,-0.09234619,-0.5319824,-0.8562012
3.381506,-0.09234619,-0.5319824,-0.8562012
3.383876,-0.09234619,-0.5319824,-0.8562012
3.386377,-0.09234619,-0.5319824,-0.8562012
3.388668,-0.09234619,-0.5319824,-0.8562012
3.390891,-0.09234619,-0.5319824,-0.8562012
3.393199,-0.1084595,-0.5324707,-0.8769531
3.395451,-0.1084595,-0.5324707,-0.8769531
3.398157,-0.1084595,-0.5324707,-0.8769531
3.400411,-0.1084595,-0.5324707,-0.8769531
3.402642,-0.1084595,-0.5324707,-0.8769531
3.404765,-0.1084595,-0.5324707,-0.8769531
3.406993,-0.1084595,-0.5324707,-0.8769531
3.412901,-0.1084595,-0.5324707,-0.8769531
3.415623,-0.1084595,-0.5324707,-0.8769531
3.417945,-0.1084595,-0.5324707,-0.8769531
3.420166,-0.1084595,-0.5324707,-0.8769531
3.422369,-0.1084595,-0.5324707,-0.8769531
3.42458,-0.111145,-0.5385742,-0.8305663
3.426838,-0.111145,-0.5385742,-0.8305663
3.428966,-0.111145,-0.5385742,-0.8305663
3.431626,-0.111145,-0.5385742,-0.8305663
3.433865,-0.111145,-0.5385742,-0.8305663
3.436157,-0.111145,-0.5385742,-0.8305663
3.438373,-0.111145,-0.5385742,-0.8305663
3.440641,-0.111145,-0.5385742,-0.8305663
3.44289,-0.111145,-0.5385742,-0.8305663
3.445057,-0.111145,-0.5385742,-0.8305663
3.451343,-0.111145,-0.5385742,-0.8305663
3.453526,-0.111145,-0.5385742,-0.8305663
3.455749,-0.111145,-0.5385742,-0.8305663
3.458004,-0.09356689,-0.5336914,-0.8293457
3.460278,-0.09356689,-0.5336914,-0.8293457
3.462599,-0.09356689,-0.5336914,-0.8293457
3.465422,-0.09356689,-0.5336914,-0.8293457
3.467685,-0.09356689,-0.5336914,-0.8293457
3.469846,-0.09356689,-0.5336914,-0.8293457
3.47215,-0.09356689,-0.5336914,-0.8293457
3.474513,-0.09356689,-0.5336914,-0.8293457
3.476746,-0.09356689,-0.5336914,-0.8293457
3.478938,-0.09356689,-0.5336914,-0.8293457
3.481594,-0.09356689,-0.5336914,-0.8293457
3.483801,-0.09356689,-0.5336914,-0.8293457
3.48977,-0.09356689,-0.5336914,-0.8293457
3.492079,-0.09429932,-0.5305176,-0.8566895
3.494246,-0.09429932,-0.5305176,-0.8566895
3.496745,-0.09429932,-0.5305176,-0.8566895
3.499111,-0.09429932,-0.5305176,-0.8566895
3.501417,-0.09429932,-0.5305176,-0.8566895
3.503607,-0.09429932,-0.5305176,-0.8566895
3.505844,-0.09429932,-0.5305176,-0.8566895
3.508054,-0.09429932,-0.5305176,-0.8566895
3.51036,-0.09429932,-0.5305176,-0.8566895
3.512581,-0.09429932,-0.5305176,-0.8566895
3.515142,-0.09429932,-0.5305176,-0.8566895
3.517426,-0.09429932,-0.5305176,-0.8566895
3.519644,-0.09429932,-0.5305176,-0.8566895
3.521938,-0.09429932,-0.5305176,-0.8566895
3.528061,-0.1035767,-0.5361328,-0.8564454
3.53071,-0.1035767,-0.5361328,-0.8564454
3.532989,-0.1035767,-0.5361328,-0.8564454
3.535208,-0.1035767,-0.5361328,-0.8564454
3.537431,-0.1035767,-0.5361328,-0.8564454
3.539706,-0.1035767,-0.5361328,-0.8564454
3.542038,-0.1035767,-0.5361328,-0.8564454
3.544209,-0.1035767,-0.5361328,-0.8564454
3.546466,-0.1035767,-0.5361328,-0.8564454
3.550851,-0.1035767,-0.5361328,-0.8564454
3.553166,-0.1035767,-0.5361328,-0.8564454
3.555448,-0.1035767,-0.5361328,-0.8564454
3.557869,-0.1035767,-0.5361328,-0.8564454
3.560127,-0.1035767,-0.5361328,-0.8564454
3.566777,-0.1055298,-0.541748,-0.8574219
3.569092,-0.1055298,-0.541748,-0.8574219
3.571321,-0.1055298,-0.541748,-0.8574219
3.573591,-0.1055298,-0.541748,-0.8574219
3.575745,-0.1055298,-0.541748,-0.8574219
3.578071,-0.1055298,-0.541748,-0.8574219
3.58068,-0.1055298,-0.541748,-0.8574219
3.583078,-0.1055298,-0.541748,-0.8574219
3.585371,-0.1055298,-0.541748,-0.8574219
3.587643,-0.1055298,-0.541748,-0.8574219
3.589905,-0.1055298,-0.541748,-0.8574219
3.592059,-0.1179809,-0.5478516,-0.857666
3.594303,-0.1179809,-0.5478516,-0.857666
3.596747,-0.1179809,-0.5478516,-0.857666
3.599333,-0.1179809,-0.5478516,-0.857666
3.605317,-0.1179809,-0.5478516,-0.857666
3.607571,-0.1179809,-0.5478516,-0.857666
3.609804,-0.1179809,-0.5478516,-0.857666
3.612037,-0.1179809,-0.5478516,-0.857666
3.614684,-0.1179809,-0.5478516,-0.857666
3.61693,-0.1179809,-0.5478516,-0.857666
3.619185,-0.1179809,-0.5478516,-0.857666
3.621353,-0.1179809,-0.5478516,-0.857666
3.62357,-0.1179809,-0.5478516,-0.857666
3.625795,-0.1035767,-0.5354004,-0.8432617
3.62816,-0.1035767,-0.5354004,-0.8432617
3.630862,-0.1035767,-0.5354004,-0.8432617
3.633111,-0.1035767,-0.5354004,-0.8432617
3.63537,-0.1035767,-0.5354004,-0.8432617
3.637541,-0.1035767,-0.5354004,-0.8432617
3.64355,-0.1035767,-0.5354004,-0.8432617
3.645783,-0.1035767,-0.5354004,-0.8432617
3.648551,-0.1035767,-0.5354004,-0.8432617
3.650851,-0.1035767,-0.5354004,-0.8432617
3.653133,-0.1035767,-0.5354004,-0.8432617
3.655422,-0.1035767,-0.5354004,-0.8432617
3.657643,-0.1072388,-0.5368652,-0.8427734
3.659882,-0.1072388,-0.5368652,-0.8427734
3.662113,-0.1072388,-0.5368652,-0.8427734
3.664695,-0.1072388,-0.5368652,-0.8427734
3.667075,-0.1072388,-0.5368652,-0.8427734
3.669434,-0.1072388,-0.5368652,-0.8427734
3.671756,-0.1072388,-0.5368652,-0.8427734
3.674004,-0.1072388,-0.5368652,-0.8427734
3.676261,-0.1072388,-0.5368652,-0.8427734
3.682836,-0.1072388,-0.5368652,-0.8427734
3.685167,-0.1072388,-0.5368652,-0.8427734
3.687479,-0.1072388,-0.5368652,-0.8427734
3.689778,-0.1072388,-0.5368652,-0.8427734
3.692035,-0.1206665,-0.5378418,-0.8654785
3.694437,-0.1206665,-0.5378418,-0.8654785
3.697114,-0.1206665,-0.5378418,-0.8654785
3.699444,-0.1206665,-0.5378418,-0.8654785
3.701704,-0.1206665,-0.5378418,-0.8654785
3.703879,-0.1206665,-0.5378418,-0.8654785
3.706172,-0.1206665,-0.5378418,-0.8654785
3.70833,-0.1206665,-0.5378418,-0.8654785
3.710583,-0.1206665,-0.5378418,-0.8654785
3.712809,-0.1206665,-0.5378418,-0.8654785
3.715556,-0.1206665,-0.5378418,-0.8654785
3.721534,-0.1206665,-0.5378418,-0.8654785
3.723767,-0.1040649,-0.5424805,-0.8398437
3.726166,-0.1040649,-0.5424805,-0.8398437
3.728339,-0.1040649,-0.5424805,-0.8398437
3.730809,-0.1040649,-0.5424805,-0.8398437
3.733024,-0.1040649,-0.5424805,-0.8398437
3.73527,-0.1040649,-0.5424805,-0.8398437
3.737476,-0.1040649,-0.5424805,-0.8398437
3.739729,-0.1040649,-0.5424805,-0.8398437
3.741968,-0.1040649,-0.5424805,-0.8398437
3.744199,-0.1040649,-0.5424805,-0.8398437
3.746429,-0.1040649,-0.5424805,-0.8398437
3.748955,-0.1040649,-0.5424805,-0.8398437
3.753098,-0.1040649,-0.5424805,-0.8398437
3.759197,-0.1089478,-0.545166,-0.862793
3.761462,-0.1089478,-0.545166,-0.862793
3.763985,-0.1089478,-0.545166,-0.862793
3.766322,-0.1089478,-0.545166,-0.862793
3.768515,-0.1089478,-0.545166,-0.862793
3.77075,-0.1089478,-0.545166,-0.862793
3.772933,-0.1089478,-0.545166,-0.862793
3.775227,-0.1089478,-0.545166,-0.862793
3.777456,-0.1089478,-0.545166,-0.862793
3.779582,-0.1089478,-0.545166,-0.862793
3.782254,-0.1089478,-0.545166,-0.862793
3.784435,-0.1089478,-0.545166,-0.862793
3.786659,-0.1089478,-0.545166,-0.862793
3.788861,-0.1089478,-0.545166,-0.862793
3.791148,-0.1089478,-0.545166,-0.862793
3.797447,-0.1138306,-0.5375977,-0.8657227
3.799799,-0.1138306,-0.5375977,-0.8657227
3.802091,-0.1138306,-0.5375977,-0.8657227
3.804316,-0.1138306,-0.5375977,-0.8657227
3.806557,-0.1138306,-0.5375977,-0.8657227
3.808702,-0.1138306,-0.5375977,-0.8657227
3.810904,-0.1138306,-0.5375977,-0.8657227
3.813222,-0.1138306,-0.5375977,-0.8657227
3.815883,-0.1138306,-0.5375977,-0.8657227
3.818209,-0.1138306,-0.5375977,-0.8657227
3.820542,-0.1138306,-0.5375977,-0.8657227
3.822839,-0.1138306,-0.5375977,-0.8657227
3.824985,-0.1138306,-0.5375977,-0.8657227
3.827214,-0.1138306,-0.5375977,-0.8657227
3.829351,-0.1138306,-0.5375977,-0.8657227
3.838789,-0.09918213,-0.5458984,-0.8457031
3.841072,-0.09918213,-0.5458984,-0.8457031
3.843378,-0.09918213,-0.5458984,-0.8457031
3.845639,-0.09918213,-0.5458984,-0.8457031
3.848454,-0.09918213,-0.5458984,-0.8457031
3.85077,-0.09918213,-0.5458984,-0.8457031
3.852983,-0.09918213,-0.5458984,-0.8457031
3.855226,-0.09918213,-0.5458984,-0.8457031
3.857447,-0.1143188,-0.5385742,-0.8359374
3.8597,-0.1143188,-0.5385742,-0.8359374
3.86191,-0.1143188,-0.5385742,-0.8359374
3.864407,-0.1143188,-0.5385742,-0.8359374
3.866633,-0.1143188,-0.5385742,-0.8359374
3.872596,-0.1143188,-0.5385742,-0.8359374
3.874812,-0.1143188,-0.5385742,-0.8359374
3.877053,-0.1143188,-0.5385742,-0.8359374
3.879308,-0.1143188,-0.5385742,-0.8359374
3.881942,-0.1143188,-0.5385742,-0.8359374
3.88429,-0.1143188,-0.5385742,-0.8359374
3.886504,-0.1143188,-0.5385742,-0.8359374
3.888757,-0.1143188,-0.5385742,-0.8359374
3.890975,-0.1069946,-0.5439453,-0.8408203
3.893165,-0.1069946,-0.5439453,-0.8408203
3.895401,-0.1069946,-0.5439453,-0.8408203
3.897839,-0.1069946,-0.5439453,-0.8408203
3.900123,-0.1069946,-0.5439453,-0.8408203
3.902329,-0.1069946,-0.5439453,-0.8408203
3.904515,-0.1069946,-0.5439453,-0.8408203
3.910514,-0.1069946,-0.5439453,-0.8408203
3.912767,-0.1069946,-0.5439453,-0.8408203
3.91548,-0.1069946,-0.5439453,-0.8408203
3.917682,-0.1069946,-0.5439453,-0.8408203
3.919887,-0.1069946,-0.5439453,-0.8408203
3.922048,-0.1069946,-0.5439453,-0.8408203
3.924274,-0.1231079,-0.5466309,-0.8356934
3.92649,-0.1231079,-0.5466309,-0.8356934
3.928725,-0.1231079,-0.5466309,-0.8356934
3.93135,-0.1231079,-0.5466309,-0.8356934
3.933684,-0.1231079,-0.5466309,-0.8356934
3.935929,-0.1231079,-0.5466309,-0.8356934
3.938114,-0.1231079,-0.5466309,-0.8356934
3.940326,-0.1231079,-0.5466309,-0.8356934
3.942465,-0.1231079,-0.5466309,-0.8356934
3.948879,-0.1231079,-0.5466309,-0.8356934
3.951086,-0.1231079,-0.5466309,-0.8356934
3.955416,-0.1231079,-0.5466309,-0.8356934
3.95775,-0.1192017,-0.5549316,-0.8366699
3.960096,-0.1192017,-0.5549316,-0.8366699
3.962338,-0.1192017,-0.5549316,-0.8366699
3.965087,-0.1192017,-0.5549316,-0.8366699
3.967349,-0.1192017,-0.5549316,-0.8366699
3.969486,-0.1192017,-0.5549316,-0.8366699
3.971715,-0.1192017,-0.5549316,-0.8366699
3.973928,-0.1192017,-0.5549316,-0.8366699
3.976321,-0.1192017,-0.5549316,-0.8366699
3.978544,-0.1192017,-0.5549316,-0.8366699
3.981119,-0.1192017,-0.5549316,-0.8366699
3.987128,-0.1192017,-0.5549316,-0.8366699
3.989371,-0.1192017,-0.5549316,-0.8366699
3.991619,-0.1192017,-0.5549316,-0.8366699
3.993944,-0.1077271,-0.5427246,-0.8613282
3.996289,-0.1077271,-0.5427246,-0.8613282
3.999062,-0.1077271,-0.5427246,-0.8613282
4.001336,-0.1077271,-0.5427246,-0.8613282
4.003591,-0.1077271,-0.5427246,-0.8613282
4.00592,-0.1077271,-0.5427246,-0.8613282
4.008197,-0.1077271,-0.5427246,-0.8613282
4.010457,-0.1077271,-0.5427246,-0.8613282
4.012722,-0.1077271,-0.5427246,-0.8613282
4.015424,-0.1077271,-0.5427246,-0.8613282
4.017702,-0.1077271,-0.5427246,-0.8613282
4.019844,-0.1077271,-0.5427246,-0.8613282
4.025856,-0.1436157,-0.5803223,-0.9443359
4.028157,-0.1436157,-0.5803223,-0.9443359
4.030826,-0.1436157,-0.5803223,-0.9443359
4.033145,-0.1436157,-0.5803223,-0.9443359
4.03539,-0.1436157,-0.5803223,-0.9443359
4.037725,-0.1436157,-0.5803223,-0.9443359
4.039902,-0.1436157,-0.5803223,-0.9443359
4.042177,-0.1436157,-0.5803223,-0.9443359
4.044306,-0.1436157,-0.5803223,-0.9443359
4.046822,-0.1436157,-0.5803223,-0.9443359
4.049521,-0.1436157,-0.5803223,-0.9443359
4.051802,-0.1436157,-0.5803223,-0.9443359
4.054125,-0.1436157,-0.5803223,-0.9443359
4.056377,-0.1436157,-0.5803223,-0.9443359
4.058582,-0.1436157,-0.5803223,-0.9443359
4.065057,-0.1748657,-0.6074219,-1.026123
4.067397,-0.1748657,-0.6074219,-1.026123
4.069599,-0.1748657,-0.6074219,-1.026123
4.071934,-0.1748657,-0.6074219,-1.026123
4.074203,-0.1748657,-0.6074219,-1.026123
4.07652,-0.1748657,-0.6074219,-1.026123
4.078773,-0.1748657,-0.6074219,-1.026123
4.081305,-0.1748657,-0.6074219,-1.026123
4.083614,-0.1748657,-0.6074219,-1.026123
4.085874,-0.1748657,-0.6074219,-1.026123
4.088178,-0.1748657,-0.6074219,-1.026123
4.090364,-0.1748657,-0.6074219,-1.026123
4.092606,-0.1821899,-0.6179199,-1.124023
4.094833,-0.1821899,-0.6179199,-1.124023
4.097465,-0.1821899,-0.6179199,-1.124023
4.103518,-0.1821899,-0.6179199,-1.124023
4.105667,-0.1821899,-0.6179199,-1.124023
4.107933,-0.1821899,-0.6179199,-1.124023
4.110047,-0.1821899,-0.6179199,-1.124023
4.112252,-0.1821899,-0.6179199,-1.124023
4.115181,-0.1821899,-0.6179199,-1.124023
4.120091,-0.1821899,-0.6179199,-1.124023
4.122589,-0.1821899,-0.6179199,-1.124023
4.125541,-0.02081299,-0.559082,-0.9660645
4.129243,-0.02081299,-0.559082,-0.9660645
4.135446,-0.02081299,-0.559082,-0.9660645
4.142983,-0.02081299,-0.559082,-0.9660645
4.150415,-0.02081299,-0.559082,-0.9660645
4.153486,-0.02081299,-0.559082,-0.9660645
4.157808,0.2201538,-0.564209,-0.6787109
4.161443,0.2201538,-0.564209,-0.6787109
4.166783,0.2201538,-0.564209,-0.6787109
4.16932,0.2201538,-0.564209,-0.6787109
4.171805,0.2201538,-0.564209,-0.6787109
4.174266,0.2201538,-0.564209,-0.6787109
4.182324,0.2201538,-0.564209,-0.6787109
4.186846,0.2201538,-0.564209,-0.6787109
4.189752,0.2201538,-0.564209,-0.6787109
4.192344,0.3793335,-0.5239258,-0.6599121
4.196446,0.3793335,-0.5239258,-0.6599121
4.201867,0.3793335,-0.5239258,-0.6599121
4.204366,0.3793335,-0.5239258,-0.6599121
4.206774,0.3793335,-0.5239258,-0.6599121
4.209224,0.3793335,-0.5239258,-0.6599121
4.213046,0.3793335,-0.5239258,-0.6599121
4.22003,0.3793335,-0.5239258,-0.6599121
4.222692,0.3793335,-0.5239258,-0.6599121
4.225162,0.5272827,-0.3305664,-0.3234863
4.228903,0.5272827,-0.3305664,-0.3234863
4.233318,0.5272827,-0.3305664,-0.3234863
4.23583,0.5272827,-0.3305664,-0.3234863
4.23831,0.5272827,-0.3305664,-0.3234863
4.240788,0.5272827,-0.3305664,-0.3234863
4.243343,0.5272827,-0.3305664,-0.3234863
4.245654,0.5272827,-0.3305664,-0.3234863
4.249577,0.5272827,-0.3305664,-0.3234863
4.254814,0.5272827,-0.3305664,-0.3234863
4.262709,0.5392456,-0.2492676,-0.2231445
4.268795,0.5392456,-0.2492676,-0.2231445
4.271309,0.5392456,-0.2492676,-0.2231445
4.273882,0.5392456,-0.2492676,-0.2231445
4.277701,0.5392456,-0.2492676,-0.2231445
4.282959,0.5392456,-0.2492676,-0.2231445
4.285623,0.5392456,-0.2492676,-0.2231445
4.288165,0.5392456,-0.2492676,-0.2231445
4.290506,0.5392456,-0.2492676,-0.2231445
4.292868,0.5392456,-0.2492676,-0.2231445
4.300353,-0.1819458,-0.5478516,-2.124268
4.305533,-0.1819458,-0.5478516,-2.124268
4.307945,-0.1819458,-0.5478516,-2.124268
4.310221,-0.1819458,-0.5478516,-2.124268
4.312524,-0.1819458,-0.5478516,-2.124268
4.315456,-0.1819458,-0.5478516,-2.124268
4.317815,-0.1819458,-0.5478516,-2.124268
4.32007,-0.1819458,-0.5478516,-2.124268
4.322283,-0.1819458,-0.5478516,-2.124268
4.324531,-0.1419067,-0.3103027,-0.8723145
4.326825,-0.1419067,-0.3103027,-0.8723145
4.329045,-0.1419067,-0.3103027,-0.8723145
4.331745,-0.1419067,-0.3103027,-0.8723145
4.337781,-0.1419067,-0.3103027,-0.8723145
4.340001,-0.1419067,-0.3103027,-0.8723145
4.342355,-0.1419067,-0.3103027,-0.8723145
4.344623,-0.1419067,-0.3103027,-0.8723145
4.347183,-0.1419067,-0.3103027,-0.8723145
4.349732,-0.1419067,-0.3103027,-0.8723145
4.351977,-0.1419067,-0.3103027,-0.8723145
4.354182,-0.1419067,-0.3103027,-0.8723145
4.358393,-0.2529907,-0.623291,-1.333008
4.36064,-0.2529907,-0.623291,-1.333008
4.362862,-0.2529907,-0.623291,-1.333008
4.365567,-0.2529907,-0.623291,-1.333008
4.367724,-0.2529907,-0.623291,-1.333008
4.369938,-0.2529907,-0.623291,-1.333008
4.376062,-0.2529907,-0.623291,-1.333008
4.378288,-0.2529907,-0.623291,-1.333008
4.380787,-0.2529907,-0.623291,-1.333008
4.383175,-0.2529907,-0.623291,-1.333008
4.385362,-0.2529907,-0.623291,-1.333008
4.387616,-0.2529907,-0.623291,-1.333008
4.389878,-0.2529907,-0.623291,-1.333008
4.392032,-0.2537231,-0.565918,-1.480713
4.394233,-0.2537231,-0.565918,-1.480713
4.396441,-0.2537231,-0.565918,-1.480713
4.399176,-0.2537231,-0.565918,-1.480713
4.401406,-0.2537231,-0.565918,-1.480713
4.403623,-0.2537231,-0.565918,-1.480713
4.405805,-0.2537231,-0.565918,-1.480713
4.408008,-0.2537231,-0.565918,-1.480713
4.414338,-0.2537231,-0.565918,-1.480713
4.416653,-0.2537231,-0.565918,-1.480713
4.418974,-0.2537231,-0.565918,-1.480713
4.421211,-0.2537231,-0.565918,-1.480713
4.423447,-0.3486938,-0.4865723,-1.202148
4.425662,-0.3486938,-0.4865723,-1.202148
4.427917,-0.3486938,-0.4865723,-1.202148
4.430116,-0.3486938,-0.4865723,-1.202148
4.432756,-0.3486938,-0.4865723,-1.202148
4.435004,-0.3486938,-0.4865723,-1.202148
4.437274,-0.3486938,-0.4865723,-1.202148
4.439499,-0.3486938,-0.4865723,-1.202148
4.441711,-0.3486938,-0.4865723,-1.202148
4.443971,-0.3486938,-0.4865723,-1.202148
4.446209,-0.3486938,-0.4865723,-1.202148
4.452469,-0.3486938,-0.4865723,-1.202148
4.454673,-0.3486938,-0.4865723,-1.202148
4.456848,-0.3464966,-0.2880859,-0.8720703
4.459145,-0.3464966,-0.2880859,-0.8720703
4.46132,-0.3464966,-0.2880859,-0.8720703
4.463568,-0.3464966,-0.2880859,-0.8720703
4.466295,-0.3464966,-0.2880859,-0.8720703
4.468554,-0.3464966,-0.2880859,-0.8720703
4.470757,-0.3464966,-0.2880859,-0.8720703
4.472964,-0.3464966,-0.2880859,-0.8720703
4.475216,-0.3464966,-0.2880859,-0.8720703
4.477364,-0.3464966,-0.2880859,-0.8720703
4.479578,-0.3464966,-0.2880859,-0.8720703
4.482208,-0.3464966,-0.2880859,-0.8720703
4.484446,-0.3464966,-0.2880859,-0.8720703
4.490462,-0.2893677,-0.237793,-0.927002
4.492769,-0.2893677,-0.237793,-0.927002
4.495016,-0.2893677,-0.237793,-0.927002
4.497642,-0.2893677,-0.237793,-0.927002
4.499948,-0.2893677,-0.237793,-0.927002
4.502087,-0.2893677,-0.237793,-0.927002
4.504297,-0.2893677,-0.237793,-0.927002
4.506461,-0.2893677,-0.237793,-0.927002
4.508671,-0.2893677,-0.237793,-0.927002
4.510845,-0.2893677,-0.237793,-0.927002
4.513058,-0.2893677,-0.237793,-0.927002
4.516024,-0.2893677,-0.237793,-0.927002
4.518287,-0.2893677,-0.237793,-0.927002
4.520577,-0.2893677,-0.237793,-0.927002
4.522813,-0.2893677,-0.237793,-0.927002
4.528838,-0.2634888,-0.4025879,-0.8859863
4.53133,-0.2634888,-0.4025879,-0.8859863
4.533586,-0.2634888,-0.4025879,-0.8859863
4.53582,-0.2634888,-0.4025879,-0.8859863
4.538088,-0.2634888,-0.4025879,-0.8859863
4.540316,-0.2634888,-0.4025879,-0.8859863
4.542494,-0.2634888,-0.4025879,-0.8859863
4.544691,-0.2634888,-0.4025879,-0.8859863
4.547097,-0.2634888,-0.4025879,-0.8859863
4.549687,-0.2634888,-0.4025879,-0.8859863
4.551907,-0.2634888,-0.4025879,-0.8859863
4.554186,-0.2634888,-0.4025879,-0.8859863
4.558164,-0.2634888,-0.4025879,-0.8859863
4.560388,-0.2634888,-0.4025879,-0.8859863
4.566891,-0.6594849,-0.6040039,-0.3486328
4.569244,-0.6594849,-0.6040039,-0.3486328
4.57142,-0.6594849,-0.6040039,-0.3486328
4.576851,-0.6594849,-0.6040039,-0.3486328
4.579224,-0.6594849,-0.6040039,-0.3486328
4.581812,-0.6594849,-0.6040039,-0.3486328
4.584082,-0.6594849,-0.6040039,-0.3486328
4.586278,-0.6594849,-0.6040039,-0.3486328
4.588488,-0.6594849,-0.6040039,-0.3486328
4.590689,-0.6594849,-0.6040039,-0.3486328
4.592915,-0.6355591,-0.7226563,-0.3969727
4.595138,-0.6355591,-0.7226563,-0.3969727
4.597698,-0.6355591,-0.7226563,-0.3969727
4.600057,-0.6355591,-0.7226563,-0.3969727
4.606088,-0.6355591,-0.7226563,-0.3969727
4.608333,-0.6355591,-0.7226563,-0.3969727
4.610638,-0.6355591,-0.7226563,-0.3969727
4.612939,-0.6355591,-0.7226563,-0.3969727
4.615745,-0.6355591,-0.7226563,-0.3969727
4.61813,-0.6355591,-0.7226563,-0.3969727
4.62041,-0.6355591,-0.7226563,-0.3969727
4.622631,-0.6355591,-0.7226563,-0.3969727
4.624877,-0.06768799,-0.8662109,-0.7399902
4.627209,-0.06768799,-0.8662109,-0.7399902
4.629434,-0.06768799,-0.8662109,-0.7399902
4.632073,-0.06768799,-0.8662109,-0.7399902
4.634315,-0.06768799,-0.8662109,-0.7399902
4.63652,-0.06768799,-0.8662109,-0.7399902
4.63873,-0.06768799,-0.8662109,-0.7399902
4.644714,-0.06768799,-0.8662109,-0.7399902
4.647068,-0.06768799,-0.8662109,-0.7399902
4.649829,-0.06768799,-0.8662109,-0.7399902
4.65195,-0.06768799,-0.8662109,-0.7399902
4.654163,-0.06768799,-0.8662109,-0.7399902
4.656385,-0.06768799,-0.8662109,-0.7399902
