Time,X,Y,Z
10.09422,0.02557373,-0.8100586,-0.6604004
10.09639,0.02557373,-0.8100586,-0.6604004
10.09855,0.02557373,-0.8100586,-0.6604004
10.1048,0.04241943,-0.8000488,-0.6384277
10.10722,0.04241943,-0.8000488,-0.6384277
10.10944,0.04241943,-0.8000488,-0.6384277
10.11167,0.04241943,-0.8000488,-0.6384277
10.11381,0.04241943,-0.8000488,-0.6384277
10.11601,0.04241943,-0.8000488,-0.6384277
10.11832,0.04241943,-0.8000488,-0.6384277
10.12042,0.04241943,-0.8000488,-0.6384277
10.12262,0.04241943,-0.8000488,-0.6384277
10.12477,0.04241943,-0.8000488,-0.6384277
10.12699,0.03948975,-0.796875,-0.5900879
10.12919,0.03948975,-0.796875,-0.5900879
10.1314,0.03948975,-0.796875,-0.5900879
10.1336,0.03948975,-0.796875,-0.5900879
10.13578,0.03948975,-0.796875,-0.5900879
10.14192,0.03948975,-0.796875,-0.5900879
10.14408,0.03948975,-0.796875,-0.5900879
10.14627,0.03948975,-0.796875,-0.5900879
10.14841,0.03948975,-0.796875,-0.5900879
10.1508,0.03948975,-0.796875,-0.5900879
10.1531,0.03948975,-0.796875,-0.5900879
10.15539,0.03948975,-0.796875,-0.5900879
10.15761,0.03948975,-0.796875,-0.5900879
10.1598,0.03070068,-0.7976074,-0.6228027
10.162,0.03070068,-0.7976074,-0.6228027
10.16422,0.03070068,-0.7976074,-0.6228027
10.16639,0.03070068,-0.7976074,-0.6228027
10.16872,0.03070068,-0.7976074,-0.6228027
10.17102,0.03070068,-0.7976074,-0.6228027
10.17332,0.03070068,-0.7976074,-0.6228027
10.17941,0.03070068,-0.7976074,-0.6228027
10.18149,0.03070068,-0.7976074,-0.6228027
10.18371,0.03070068,-0.7976074,-0.6228027
10.18585,0.03070068,-0.7976074,-0.6228027
10.18801,0.03070068,-0.7976074,-0.6228027
10.19022,0.03070068,-0.7976074,-0.6228027
10.1924,0.03070068,-0.7976074,-0.6228027
10.19651,0.02825928,-0.7944336,-0.6242676
10.19872,0.02825928,-0.7944336,-0.6242676
10.20111,0.02825928,-0.7944336,-0.6242676
10.20324,0.02825928,-0.7944336,-0.6242676
10.20553,0.02825928,-0.7944336,-0.6242676
10.20768,0.02825928,-0.7944336,-0.6242676
10.20987,0.02825928,-0.7944336,-0.6242676
10.21206,0.02825928,-0.7944336,-0.6242676
10.21802,0.02825928,-0.7944336,-0.6242676
10.22025,0.02825928,-0.7944336,-0.6242676
10.22238,0.02825928,-0.7944336,-0.6242676
10.22456,0.02825928,-0.7944336,-0.6242676
10.22675,0.02386475,-0.7929688,-0.6052246
10.22901,0.02386475,-0.7929688,-0.6052246
10.23132,0.02386475,-0.7929688,-0.6052246
10.23355,0.02386475,-0.7929688,-0.6052246
10.23579,0.02386475,-0.7929688,-0.6052246
10.23793,0.02386475,-0.7929688,-0.6052246
10.24012,0.02386475,-0.7929688,-0.6052246
10.24228,0.02386475,-0.7929688,-0.6052246
10.24438,0.02386475,-0.7929688,-0.6052246
10.24654,0.02386475,-0.7929688,-0.6052246
10.24879,0.02386475,-0.7929688,-0.6052246
10.25134,0.02386475,-0.7929688,-0.6052246
10.25738,0.02386475,-0.7929688,-0.6052246
10.25965,0.03192139,-0.7944336,-0.6259766
10.26199,0.03192139,-0.7944336,-0.6259766
10.26428,0.03192139,-0.7944336,-0.6259766
10.26665,0.03192139,-0.7944336,-0.6259766
10.26888,0.03192139,-0.7944336,-0.6259766
10.27114,0.03192139,-0.7944336,-0.6259766
10.27329,0.03192139,-0.7944336,-0.6259766
10.27537,0.03192139,-0.7944336,-0.6259766
10.27753,0.03192139,-0.7944336,-0.6259766
10.27969,0.03192139,-0.7944336,-0.6259766
10.28187,0.03192139,-0.7944336,-0.6259766
10.28415,0.03192139,-0.7944336,-0.6259766
10.28635,0.03192139,-0.7944336,-0.6259766
10.28853,0.03192139,-0.7944336,-0.6259766
10.29457,0.03192139,-0.7944336,-0.6259766
10.29684,0.02850342,-0.7980957,-0.6186523
10.29908,0.02850342,-0.7980957,-0.6186523
10.30139,0.02850342,-0.7980957,-0.6186523
10.30355,0.02850342,-0.7980957,-0.6186523
10.30563,0.02850342,-0.7980957,-0.6186523
10.3078,0.02850342,-0.7980957,-0.6186523
10.31002,0.02850342,-0.7980957,-0.6186523
10.31221,0.02850342,-0.7980957,-0.6186523
10.31436,0.02850342,-0.7980957,-0.6186523
10.31663,0.02850342,-0.7980957,-0.6186523
10.31903,0.02850342,-0.7980957,-0.6186523
10.32125,0.02850342,-0.7980957,-0.6186523
10.32343,0.02850342,-0.7980957,-0.6186523
10.3256,0.02850342,-0.7980957,-0.6186523
10.3317,0.04730225,-0.7922363,-0.6408691
10.33409,0.04730225,-0.7922363,-0.6408691
10.33617,0.04730225,-0.7922363,-0.6408691
10.33834,0.04730225,-0.7922363,-0.6408691
10.3405,0.04730225,-0.7922363,-0.6408691
10.34273,0.04730225,-0.7922363,-0.6408691
10.34497,0.04730225,-0.7922363,-0.6408691
10.34715,0.04730225,-0.7922363,-0.6408691
10.34934,0.04730225,-0.7922363,-0.6408691
10.35152,0.04730225,-0.7922363,-0.6408691
10.35372,0.04730225,-0.7922363,-0.6408691
10.35588,0.04730225,-0.7922363,-0.6408691
10.3581,0.04730225,-0.7922363,-0.6408691
10.36028,0.04730225,-0.7922363,-0.6408691
10.36237,0.04730225,-0.7922363,-0.6408691
10.36456,0.04730225,-0.7922363,-0.6408691
10.37053,0.05487061,-0.8034668,-0.6281738
10.37281,0.05487061,-0.8034668,-0.6281738
10.37499,0.05487061,-0.8034668,-0.6281738
10.37717,0.05487061,-0.8034668,-0.6281738
10.3794,0.05487061,-0.8034668,-0.6281738
10.38149,0.05487061,-0.8034668,-0.6281738
10.38373,0.05487061,-0.8034668,-0.6281738
10.3859,0.05487061,-0.8034668,-0.6281738
10.38806,0.05487061,-0.8034668,-0.6281738
10.39028,0.05487061,-0.8034668,-0.6281738
10.39238,0.05487061,-0.8034668,-0.6281738
10.39466,0.05487061,-0.8034668,-0.6281738
10.39879,0.05487061,-0.8034668,-0.6281738
10.40115,0.05487061,-0.8034668,-0.6281738
10.40328,0.05487061,-0.8034668,-0.6281738
10.4093,0.02166748,-0.8273926,-0.604248
10.41148,0.02166748,-0.8273926,-0.604248
10.41364,0.02166748,-0.8273926,-0.604248
10.41581,0.02166748,-0.8273926,-0.604248
10.41798,0.02166748,-0.8273926,-0.604248
10.4202,0.02166748,-0.8273926,-0.604248
10.42246,0.02166748,-0.8273926,-0.604248
10.42466,0.02166748,-0.8273926,-0.604248
10.42677,0.02166748,-0.8273926,-0.604248
10.42892,0.05853271,-0.8395996,-0.5778809
10.43113,0.05853271,-0.8395996,-0.5778809
10.43329,0.05853271,-0.8395996,-0.5778809
10.43548,0.05853271,-0.8395996,-0.5778809
10.43764,0.05853271,-0.8395996,-0.5778809
10.43982,0.05853271,-0.8395996,-0.5778809
10.442,0.05853271,-0.8395996,-0.5778809
10.44789,0.05853271,-0.8395996,-0.5778809
10.45014,0.05853271,-0.8395996,-0.5778809
10.45236,0.05853271,-0.8395996,-0.5778809
10.45455,0.05853271,-0.8395996,-0.5778809
10.4567,0.05853271,-0.8395996,-0.5778809
10.45892,0.05853271,-0.8395996,-0.5778809
10.46116,0.012146,-0.8132324,-0.6618652
10.46673,0.012146,-0.8132324,-0.6618652
10.46914,0.012146,-0.8132324,-0.6618652
10.47133,0.012146,-0.8132324,-0.6618652
10.47355,0.012146,-0.8132324,-0.6618652
10.47578,0.012146,-0.8132324,-0.6618652
10.4779,0.012146,-0.8132324,-0.6618652
10.48008,0.012146,-0.8132324,-0.6618652
10.48622,0.012146,-0.8132324,-0.6618652
10.48844,0.012146,-0.8132324,-0.6618652
10.49072,0.012146,-0.8132324,-0.6618652
10.49285,0.012146,-0.8132324,-0.6618652
10.49508,0.04779053,-0.7939453,-0.6940918
10.49731,0.04779053,-0.7939453,-0.6940918
10.49956,0.04779053,-0.7939453,-0.6940918
10.502,0.04779053,-0.7939453,-0.6940918
10.50426,0.04779053,-0.7939453,-0.6940918
10.50659,0.04779053,-0.7939453,-0.6940918
10.50876,0.04779053,-0.7939453,-0.6940918
10.51101,0.04779053,-0.7939453,-0.6940918
10.51319,0.04779053,-0.7939453,-0.6940918
10.51546,0.04779053,-0.7939453,-0.6940918
10.51779,0.04779053,-0.7939453,-0.6940918
10.52372,0.04779053,-0.7939453,-0.6940918
10.52595,0.05438232,-0.7998047,-0.6672363
10.52813,0.05438232,-0.7998047,-0.6672363
10.53039,0.05438232,-0.7998047,-0.6672363
10.53257,0.05438232,-0.7998047,-0.6672363
10.53488,0.05438232,-0.7998047,-0.6672363
10.53705,0.05438232,-0.7998047,-0.6672363
10.53919,0.05438232,-0.7998047,-0.6672363
10.54142,0.05438232,-0.7998047,-0.6672363
10.54358,0.05438232,-0.7998047,-0.6672363
10.54582,0.05438232,-0.7998047,-0.6672363
10.5481,0.05438232,-0.7998047,-0.6672363
10.55038,0.05438232,-0.7998047,-0.6672363
10.5526,0.05438232,-0.7998047,-0.6672363
10.55479,0.05438232,-0.7998047,-0.6672363
10.55706,0.05438232,-0.7998047,-0.6672363
10.56303,0.05999756,-0.8015137,-0.630127
10.56524,0.05999756,-0.8015137,-0.630127
10.56752,0.05999756,-0.8015137,-0.630127
10.56965,0.05999756,-0.8015137,-0.630127
10.57183,0.05999756,-0.8015137,-0.630127
10.57397,0.05999756,-0.8015137,-0.630127
10.57616,0.05999756,-0.8015137,-0.630127
10.57835,0.05999756,-0.8015137,-0.630127
10.5805,0.05999756,-0.8015137,-0.630127
10.58268,0.05999756,-0.8015137,-0.630127
10.58485,0.05999756,-0.8015137,-0.630127
10.58702,0.05999756,-0.8015137,-0.630127
10.58922,0.05999756,-0.8015137,-0.630127
10.59138,0.05999756,-0.8015137,-0.630127
10.59366,0.05999756,-0.8015137,-0.630127
10.5958,0.05999756,-0.8015137,-0.630127
10.60397,0.05462646,-0.8076172,-0.5893555
10.60618,0.05462646,-0.8076172,-0.5893555
10.60841,0.05462646,-0.8076172,-0.5893555
10.61071,0.05462646,-0.8076172,-0.5893555
10.61292,0.05462646,-0.8076172,-0.5893555
10.61511,0.05462646,-0.8076172,-0.5893555
10.61746,0.05462646,-0.8076172,-0.5893555
10.61968,0.05462646,-0.8076172,-0.5893555
10.62187,0.05462646,-0.8076172,-0.5893555
10.62405,0.05462646,-0.8076172,-0.5893555
10.62638,0.05462646,-0.8076172,-0.5893555
10.62855,0.05462646,-0.8076172,-0.5893555
10.6308,0.05462646,-0.8076172,-0.5893555
10.63301,0.05462646,-0.8076172,-0.5893555
10.63927,0.03997803,-0.7890625,-0.6237793
10.64149,0.03997803,-0.7890625,-0.6237793
10.64369,0.03997803,-0.7890625,-0.6237793
10.64584,0.03997803,-0.7890625,-0.6237793
10.64799,0.03997803,-0.7890625,-0.6237793
10.65025,0.03997803,-0.7890625,-0.6237793
10.65238,0.03997803,-0.7890625,-0.6237793
10.65457,0.03997803,-0.7890625,-0.6237793
10.65675,0.03997803,-0.7890625,-0.6237793
10.65901,0.03997803,-0.7890625,-0.6237793
10.66126,0.06195068,-0.791748,-0.626709
10.66338,0.06195068,-0.791748,-0.626709
10.66554,0.06195068,-0.791748,-0.626709
10.66788,0.06195068,-0.791748,-0.626709
10.67016,0.06195068,-0.791748,-0.626709
10.67623,0.06195068,-0.791748,-0.626709
10.67841,0.06195068,-0.791748,-0.626709
10.68066,0.06195068,-0.791748,-0.626709
10.68286,0.06195068,-0.791748,-0.626709
10.68514,0.06195068,-0.791748,-0.626709
10.68731,0.06195068,-0.791748,-0.626709
10.68951,0.06195068,-0.791748,-0.626709
10.69168,0.06195068,-0.791748,-0.626709
10.69384,0.03436279,-0.7915039,-0.6210938
10.69607,0.03436279,-0.7915039,-0.6210938
10.6982,0.03436279,-0.7915039,-0.6210938
10.70046,0.03436279,-0.7915039,-0.6210938
10.70268,0.03436279,-0.7915039,-0.6210938
10.70492,0.03436279,-0.7915039,-0.6210938
10.70709,0.03436279,-0.7915039,-0.6210938
10.70925,0.03436279,-0.7915039,-0.6210938
10.71519,0.03436279,-0.7915039,-0.6210938
10.7176,0.03436279,-0.7915039,-0.6210938
10.7199,0.03436279,-0.7915039,-0.6210938
10.72205,0.03436279,-0.7915039,-0.6210938
10.72413,0.03436279,-0.7915039,-0.6210938
10.72633,0.0446167,-0.815918,-0.6132813
10.72851,0.0446167,-0.815918,-0.6132813
10.73077,0.0446167,-0.815918,-0.6132813
10.73304,0.0446167,-0.815918,-0.6132813
10.73536,0.0446167,-0.815918,-0.6132813
10.73755,0.0446167,-0.815918,-0.6132813
10.73967,0.0446167,-0.815918,-0.6132813
10.74187,0.0446167,-0.815918,-0.6132813
10.74401,0.0446167,-0.815918,-0.6132813
10.74633,0.0446167,-0.815918,-0.6132813
10.75238,0.0446167,-0.815918,-0.6132813
10.75451,0.0446167,-0.815918,-0.6132813
10.75669,0.0446167,-0.815918,-0.6132813
10.75879,0.0446167,-0.815918,-0.6132813
10.76105,0.04046631,-0.8278809,-0.6120605
10.76324,0.04046631,-0.8278809,-0.6120605
10.7654,0.04046631,-0.8278809,-0.6120605
10.76775,0.04046631,-0.8278809,-0.6120605
10.76987,0.04046631,-0.8278809,-0.6120605
10.77204,0.04046631,-0.8278809,-0.6120605
10.77418,0.04046631,-0.8278809,-0.6120605
10.77636,0.04046631,-0.8278809,-0.6120605
10.77854,0.04046631,-0.8278809,-0.6120605
10.7807,0.04046631,-0.8278809,-0.6120605
10.7829,0.04046631,-0.8278809,-0.6120605
10.78509,0.04046631,-0.8278809,-0.6120605
10.79122,0.04046631,-0.8278809,-0.6120605
10.7934,0.06170654,-0.800293,-0.6281738
10.79564,0.06170654,-0.800293,-0.6281738
10.79787,0.06170654,-0.800293,-0.6281738
10.80235,0.06170654,-0.800293,-0.6281738
10.80463,0.06170654,-0.800293,-0.6281738
10.80684,0.06170654,-0.800293,-0.6281738
10.80906,0.06170654,-0.800293,-0.6281738
10.81122,0.06170654,-0.800293,-0.6281738
10.8134,0.06170654,-0.800293,-0.6281738
10.81563,0.06170654,-0.800293,-0.6281738
10.81786,0.06170654,-0.800293,-0.6281738
10.8201,0.06170654,-0.800293,-0.6281738
10.82223,0.06170654,-0.800293,-0.6281738
10.8282,0.05316162,-0.7932129,-0.6298828
10.83045,0.05316162,-0.7932129,-0.6298828
10.83263,0.05316162,-0.7932129,-0.6298828
10.83492,0.05316162,-0.7932129,-0.6298828
10.83707,0.05316162,-0.7932129,-0.6298828
10.83926,0.05316162,-0.7932129,-0.6298828
10.84141,0.05316162,-0.7932129,-0.6298828
10.84365,0.05316162,-0.7932129,-0.6298828
10.84585,0.05316162,-0.7932129,-0.6298828
10.84801,0.05316162,-0.7932129,-0.6298828
10.85028,0.05316162,-0.7932129,-0.6298828
10.8524,0.05316162,-0.7932129,-0.6298828
10.85458,0.05316162,-0.7932129,-0.6298828
10.85674,0.05316162,-0.7932129,-0.6298828
10.85894,0.05316162,-0.7932129,-0.6298828
10.86116,0.05316162,-0.7932129,-0.6298828
10.8672,0.05731201,-0.8051758,-0.6254883
10.86942,0.05731201,-0.8051758,-0.6254883
10.87157,0.05731201,-0.8051758,-0.6254883
10.87373,0.05731201,-0.8051758,-0.6254883
10.87588,0.05731201,-0.8051758,-0.6254883
10.87799,0.05731201,-0.8051758,-0.6254883
10.88019,0.05731201,-0.8051758,-0.6254883
10.8824,0.05731201,-0.8051758,-0.6254883
10.88473,0.05731201,-0.8051758,-0.6254883
10.88691,0.05731201,-0.8051758,-0.6254883
10.88912,0.05731201,-0.8051758,-0.6254883
10.89142,0.05731201,-0.8051758,-0.6254883
10.89357,0.05731201,-0.8051758,-0.6254883
10.89577,0.07415771,-0.810791,-0.6123047
10.89793,0.07415771,-0.810791,-0.6123047
10.90015,0.07415771,-0.810791,-0.6123047
10.90618,0.07415771,-0.810791,-0.6123047
10.90827,0.07415771,-0.810791,-0.6123047
10.9105,0.07415771,-0.810791,-0.6123047
10.9126,0.07415771,-0.810791,-0.6123047
10.91476,0.07415771,-0.810791,-0.6123047
10.91699,0.07415771,-0.810791,-0.6123047
10.91919,0.07415771,-0.810791,-0.6123047
10.92136,0.07415771,-0.810791,-0.6123047
10.92346,0.07415771,-0.810791,-0.6123047
10.92575,0.07489014,-0.7998047,-0.6313477
10.92799,0.07489014,-0.7998047,-0.6313477
10.93019,0.07489014,-0.7998047,-0.6313477
10.93238,0.07489014,-0.7998047,-0.6313477
10.93452,0.07489014,-0.7998047,-0.6313477
10.93669,0.07489014,-0.7998047,-0.6313477
10.93882,0.07489014,-0.7998047,-0.6313477
10.94493,0.07489014,-0.7998047,-0.6313477
10.94709,0.07489014,-0.7998047,-0.6313477
10.94929,0.07489014,-0.7998047,-0.6313477
10.95158,0.07489014,-0.7998047,-0.6313477
10.95368,0.07489014,-0.7998047,-0.6313477
10.95595,0.07489014,-0.7998047,-0.6313477
10.9581,0.07489014,-0.7998047,-0.6313477
10.96033,0.04071045,-0.8005371,-0.6230469
10.9625,0.04071045,-0.8005371,-0.6230469
10.9646,0.04071045,-0.8005371,-0.6230469
10.96683,0.04071045,-0.8005371,-0.6230469
10.96916,0.04071045,-0.8005371,-0.6230469
10.97135,0.04071045,-0.8005371,-0.6230469
10.97393,0.04071045,-0.8005371,-0.6230469
10.97612,0.04071045,-0.8005371,-0.6230469
10.98254,0.04071045,-0.8005371,-0.6230469
10.98498,0.04071045,-0.8005371,-0.6230469
10.98719,0.04071045,-0.8005371,-0.6230469
10.98988,0.04071045,-0.8005371,-0.6230469
10.99206,0.04071045,-0.8005371,-0.6230469
10.99428,0.05267334,-0.7902832,-0.6313477
10.9964,0.05267334,-0.7902832,-0.6313477
10.99922,0.05267334,-0.7902832,-0.6313477
11.00345,0.05267334,-0.7902832,-0.6313477
11.0061,0.05267334,-0.7902832,-0.6313477
11.00832,0.05267334,-0.7902832,-0.6313477
11.01062,0.05267334,-0.7902832,-0.6313477
11.01284,0.05267334,-0.7902832,-0.6313477
11.01555,0.05267334,-0.7902832,-0.6313477
11.02204,0.05267334,-0.7902832,-0.6313477
11.02424,0.05267334,-0.7902832,-0.6313477
11.02649,0.03070068,-0.8032227,-0.6254883
11.02868,0.03070068,-0.8032227,-0.6254883
11.03141,0.03070068,-0.8032227,-0.6254883
11.03377,0.03070068,-0.8032227,-0.6254883
11.03586,0.03070068,-0.8032227,-0.6254883
11.0386,0.03070068,-0.8032227,-0.6254883
11.04083,0.03070068,-0.8032227,-0.6254883
11.04308,0.03070068,-0.8032227,-0.6254883
11.04576,0.03070068,-0.8032227,-0.6254883
11.04795,0.03070068,-0.8032227,-0.6254883
11.05023,0.03070068,-0.8032227,-0.6254883
11.05237,0.03070068,-0.8032227,-0.6254883
11.05517,0.03070068,-0.8032227,-0.6254883
11.06121,0.06463623,-0.8032227,-0.6164551
11.0639,0.06463623,-0.8032227,-0.6164551
11.06611,0.06463623,-0.8032227,-0.6164551
11.06843,0.06463623,-0.8032227,-0.6164551
11.0712,0.06463623,-0.8032227,-0.6164551
11.07336,0.06463623,-0.8032227,-0.6164551
11.07554,0.06463623,-0.8032227,-0.6164551
11.07814,0.06463623,-0.8032227,-0.6164551
11.08041,0.06463623,-0.8032227,-0.6164551
11.08262,0.06463623,-0.8032227,-0.6164551
11.08484,0.06463623,-0.8032227,-0.6164551
11.08702,0.06463623,-0.8032227,-0.6164551
11.08968,0.06463623,-0.8032227,-0.6164551
11.09186,0.06463623,-0.8032227,-0.6164551
11.09406,0.06463623,-0.8032227,-0.6164551
11.10077,0.05560303,-0.8171387,-0.6132813
11.10303,0.05560303,-0.8171387,-0.6132813
11.1057,0.05560303,-0.8171387,-0.6132813
11.10796,0.05560303,-0.8171387,-0.6132813
11.11024,0.05560303,-0.8171387,-0.6132813
11.11297,0.05560303,-0.8171387,-0.6132813
11.11862,0.05560303,-0.8171387,-0.6132813
11.12122,0.05560303,-0.8171387,-0.6132813
11.12345,0.05560303,-0.8171387,-0.6132813
11.12561,0.07318115,-0.8129883,-0.6149902
11.12827,0.07318115,-0.8129883,-0.6149902
11.13047,0.07318115,-0.8129883,-0.6149902
11.13267,0.07318115,-0.8129883,-0.6149902
11.13912,0.07318115,-0.8129883,-0.6149902
11.14126,0.07318115,-0.8129883,-0.6149902
11.14396,0.07318115,-0.8129883,-0.6149902
11.14612,0.07318115,-0.8129883,-0.6149902
11.14844,0.07318115,-0.8129883,-0.6149902
11.15075,0.07318115,-0.8129883,-0.6149902
11.15333,0.07318115,-0.8129883,-0.6149902
11.15551,0.07318115,-0.8129883,-0.6149902
11.15763,0.07318115,-0.8129883,-0.6149902
11.16026,0.0512085,-0.7995605,-0.6459961
11.16249,0.0512085,-0.7995605,-0.6459961
11.16472,0.0512085,-0.7995605,-0.6459961
11.16693,0.0512085,-0.7995605,-0.6459961
11.16969,0.0512085,-0.7995605,-0.6459961
11.17196,0.0512085,-0.7995605,-0.6459961
11.17844,0.0512085,-0.7995605,-0.6459961
11.1807,0.0512085,-0.7995605,-0.6459961
11.18288,0.0512085,-0.7995605,-0.6459961
11.18554,0.0512085,-0.7995605,-0.6459961
11.18776,0.0512085,-0.7995605,-0.6459961
11.18997,0.0512085,-0.7995605,-0.6459961
11.19262,0.0512085,-0.7995605,-0.6459961
11.19479,0.07269287,-0.8044434,-0.6774902
11.19702,0.07269287,-0.8044434,-0.6774902
11.19975,0.07269287,-0.8044434,-0.6774902
11.20413,0.07269287,-0.8044434,-0.6774902
11.20647,0.07269287,-0.8044434,-0.6774902
11.20922,0.07269287,-0.8044434,-0.6774902
11.21578,0.07269287,-0.8044434,-0.6774902
11.21807,0.07269287,-0.8044434,-0.6774902
11.2203,0.07269287,-0.8044434,-0.6774902
11.22247,0.07269287,-0.8044434,-0.6774902
11.225,0.07269287,-0.8044434,-0.6774902
11.22733,0.07684326,-0.8063965,-0.619873
11.22955,0.07684326,-0.8063965,-0.619873
11.23218,0.07684326,-0.8063965,-0.619873
11.23464,0.07684326,-0.8063965,-0.619873
11.23684,0.07684326,-0.8063965,-0.619873
11.23909,0.07684326,-0.8063965,-0.619873
11.24175,0.07684326,-0.8063965,-0.619873
11.24398,0.07684326,-0.8063965,-0.619873
11.24613,0.07684326,-0.8063965,-0.619873
11.24883,0.07684326,-0.8063965,-0.619873
11.25524,0.07684326,-0.8063965,-0.619873
11.25791,0.07684326,-0.8063965,-0.619873
11.26026,0.06097412,-0.8054199,-0.6218262
11.26257,0.06097412,-0.8054199,-0.6218262
11.2654,0.06097412,-0.8054199,-0.6218262
11.26797,0.06097412,-0.8054199,-0.6218262
11.2702,0.06097412,-0.8054199,-0.6218262
11.27287,0.06097412,-0.8054199,-0.6218262
11.27505,0.06097412,-0.8054199,-0.6218262
11.27726,0.06097412,-0.8054199,-0.6218262
11.27984,0.06097412,-0.8054199,-0.6218262
11.28206,0.06097412,-0.8054199,-0.6218262
11.28443,0.06097412,-0.8054199,-0.6218262
11.28653,0.06097412,-0.8054199,-0.6218262
11.29303,0.04046631,-0.8100586,-0.597168
11.29526,0.04046631,-0.8100586,-0.597168
11.2979,0.04046631,-0.8100586,-0.597168
11.30012,0.04046631,-0.8100586,-0.597168
11.30242,0.04046631,-0.8100586,-0.597168
11.30516,0.04046631,-0.8100586,-0.597168
11.30733,0.04046631,-0.8100586,-0.597168
11.30959,0.04046631,-0.8100586,-0.597168
11.31227,0.04046631,-0.8100586,-0.597168
11.31447,0.04046631,-0.8100586,-0.597168
11.31665,0.04046631,-0.8100586,-0.597168
11.31883,0.04046631,-0.8100586,-0.597168
11.32154,0.04046631,-0.8100586,-0.597168
11.32369,0.04046631,-0.8100586,-0.597168
11.3301,0.06561279,-0.8049316,-0.6230469
11.33236,0.06561279,-0.8049316,-0.6230469
11.33483,0.06561279,-0.8049316,-0.6230469
11.33722,0.06561279,-0.8049316,-0.6230469
11.3394,0.06561279,-0.8049316,-0.6230469
11.34162,0.06561279,-0.8049316,-0.6230469
11.3442,0.06561279,-0.8049316,-0.6230469
11.34638,0.06561279,-0.8049316,-0.6230469
11.34856,0.06561279,-0.8049316,-0.6230469
11.35081,0.06561279,-0.8049316,-0.6230469
11.35304,0.06561279,-0.8049316,-0.6230469
11.35571,0.06561279,-0.8049316,-0.6230469
11.35791,0.06561279,-0.8049316,-0.6230469
11.36051,0.06561279,-0.8049316,-0.6230469
11.36273,0.06561279,-0.8049316,-0.6230469
11.36884,0.06317139,-0.8100586,-0.5991211
11.37156,0.06317139,-0.8100586,-0.5991211
11.37378,0.06317139,-0.8100586,-0.5991211
11.37601,0.06317139,-0.8100586,-0.5991211
11.37867,0.06317139,-0.8100586,-0.5991211
11.38089,0.06317139,-0.8100586,-0.5991211
11.38303,0.06317139,-0.8100586,-0.5991211
11.38583,0.06317139,-0.8100586,-0.5991211
11.38801,0.06317139,-0.8100586,-0.5991211
11.39023,0.06317139,-0.8100586,-0.5991211
11.39247,0.06610107,-0.8076172,-0.6037598
11.39519,0.06610107,-0.8076172,-0.6037598
11.3974,0.06610107,-0.8076172,-0.6037598
11.39962,0.06610107,-0.8076172,-0.6037598
